seg,log_mono_ns,t_wall_unix,gps_unix_s,lat,lon,alt_m,speed_mps,bearing_deg,h_acc_m,v_acc_m,sat_count,has_fix
0,1543247128889,1788460722.719,1788460722.554,35.1823032,-97.4356217,319.05,0.0000,0.000,27.76,19.63,0,0
0,1543472452847,1788460722.944,1788460722.982,35.1822512,-97.4355002,319.05,0.1940,0.000,227.01,2.52,5,0
0,1543643797170,1788460723.115,1788460723.159,35.1822356,-97.4355620,306.81,0.0200,0.000,204.24,242.20,5,0
0,1543896429409,1788460723.368,1788460723.418,35.1822355,-97.4355459,313.84,0.0610,0.000,78.19,88.87,8,0
0,1544115897326,1788460723.587,1788460723.569,35.1823105,-97.4355452,321.19,0.0610,0.000,59.39,69.86,10,1
0,1544349849513,1788460723.821,1788460723.766,35.1823366,-97.4355548,323.85,0.0070,0.000,41.13,49.30,13,1
0,1544608007534,1788460724.079,1788460723.993,35.1823543,-97.4355580,326.72,0.0130,0.000,29.03,35.47,16,1
0,1544875396127,1788460724.347,1788460724.291,35.1823502,-97.4355722,325.25,0.0620,0.000,22.07,27.10,17,1
0,1545115693159,1788460724.587,1788460724.488,35.1823524,-97.4355784,324.44,0.0850,0.000,17.77,21.90,17,1
0,1545440856908,1788460724.912,1788460724.793,35.1823486,-97.4355786,323.77,0.0880,0.000,14.77,18.29,17,1
0,1545717488835,1788460725.189,1788460725.098,35.1823447,-97.4355788,324.73,0.0700,0.000,12.52,15.65,16,1
0,1545983166908,1788460725.455,1788460725.397,35.1823476,-97.4355838,324.95,0.0590,0.000,10.66,13.50,17,1
0,1546200808731,1788460725.672,1788460725.598,35.1823477,-97.4355812,325.29,0.0380,0.000,9.20,11.79,17,1
0,1546526936752,1788460725.998,1788460725.894,35.1823448,-97.4355816,325.49,0.0140,0.000,7.96,10.35,17,1
0,1546822140398,1788460726.294,1788460726.196,35.1823470,-97.4355855,325.37,0.0400,0.000,6.99,9.21,17,1
0,1547128151960,1788460726.600,1788460726.498,35.1823425,-97.4355868,324.68,0.0360,0.000,6.22,8.27,17,1
0,1547442431179,1788460726.914,1788460726.799,35.1823397,-97.4355878,324.31,0.0650,0.000,5.62,7.55,17,1
0,1547712068835,1788460727.184,1788460727.096,35.1823342,-97.4355899,323.49,0.0340,0.000,5.14,6.94,17,1
0,1548019021022,1788460727.491,1788460727.395,35.1823307,-97.4355925,322.66,0.0200,0.000,4.77,6.47,17,1
0,1548307148574,1788460727.779,1788460727.701,35.1823296,-97.4355940,322.17,0.1710,0.000,4.46,6.07,17,1
0,1548617715970,1788460728.089,1788460727.998,35.1823269,-97.4355945,321.79,0.4240,86.556,4.21,5.75,17,1
0,1548902517063,1788460728.374,1788460728.301,35.1823252,-97.4355940,321.39,0.6800,87.092,3.99,5.47,17,1
0,1549217112688,1788460728.689,1788460728.599,35.1823248,-97.4355926,321.18,0.9250,83.205,3.80,5.20,17,1
0,1549486787532,1788460728.958,1788460728.898,35.1823244,-97.4355896,320.97,1.0770,86.797,3.63,4.96,17,1
0,1549823554823,1788460729.295,1788460729.200,35.1823240,-97.4355859,320.78,1.3370,88.322,3.47,4.75,17,1
0,1550112221438,1788460729.584,1788460729.500,35.1823237,-97.4355818,320.62,1.4900,92.887,3.34,4.57,17,1
0,1550408563990,1788460729.880,1788460729.797,35.1823230,-97.4355773,320.56,1.5350,92.927,3.22,4.40,17,1
0,1550775467896,1788460730.247,1788460730.095,35.1823011,-97.4355780,318.73,1.6750,91.981,9.78,13.63,17,1
0,1550946075604,1788460730.418,1788460730.397,35.1822981,-97.4355739,317.19,1.5940,91.619,7.45,7.46,17,1
0,1551118688833,1788460730.590,1788460730.599,35.1822979,-97.4355700,317.34,1.5610,90.886,7.24,8.00,17,1
0,1551325740500,1788460730.797,1788460730.799,35.1822970,-97.4355664,317.40,1.4630,90.045,6.20,7.22,17,1
0,1551515766750,1788460730.987,1788460730.999,35.1822965,-97.4355630,317.39,1.3430,91.285,5.50,6.64,17,1
0,1551718331698,1788460731.190,1788460731.199,35.1822962,-97.4355600,317.41,1.1630,90.663,4.98,6.19,17,1
0,1551918021229,1788460731.390,1788460731.399,35.1822956,-97.4355577,317.37,1.0350,93.168,4.61,5.82,17,1
0,1552128250031,1788460731.600,1788460731.599,35.1822950,-97.4355560,317.31,0.9410,95.074,4.31,5.52,17,1
0,1552323105552,1788460731.795,1788460731.799,35.1822946,-97.4355541,317.30,1.0780,93.310,4.06,5.26,17,1
0,1552532677947,1788460732.004,1788460731.999,35.1822948,-97.4355521,317.29,1.1360,93.591,3.85,5.06,17,1
0,1552815436229,1788460732.287,1788460732.199,35.1822948,-97.4355497,317.24,1.3130,96.516,3.66,4.84,17,1
0,1553013578156,1788460732.485,1788460732.499,35.1822943,-97.4355451,317.19,1.6730,101.011,3.50,4.65,17,1
0,1553218641072,1788460732.690,1788460732.699,35.1822937,-97.4355415,317.23,1.8380,103.877,3.35,4.47,17,1
0,1553421850239,1788460732.893,1788460732.899,35.1822928,-97.4355383,317.22,1.8600,108.388,3.22,4.30,17,1
0,1553617808728,1788460733.089,1788460733.099,35.1822908,-97.4355349,317.20,2.0120,112.898,3.10,4.14,17,1
0,1553816994353,1788460733.288,1788460733.299,35.1822886,-97.4355312,317.28,2.1800,116.897,2.99,4.00,17,1
0,1554013935759,1788460733.485,1788460733.499,35.1822855,-97.4355275,317.28,2.3670,122.940,2.88,3.88,17,1
0,1554223825863,1788460733.695,1788460733.699,35.1822825,-97.4355237,317.32,2.5840,126.858,2.79,3.77,17,1
0,1554419870082,1788460733.891,1788460733.899,35.1822787,-97.4355200,317.36,2.6910,130.783,2.70,3.67,17,1
0,1554622589665,1788460734.094,1788460734.099,35.1822747,-97.4355164,317.35,2.7360,135.632,2.62,3.57,16,1
0,1554814873832,1788460734.286,1788460734.299,35.1822698,-97.4355128,317.32,2.9210,141.959,2.54,3.49,17,1
0,1555023264144,1788460734.495,1788460734.499,35.1822650,-97.4355097,317.25,3.0180,145.680,2.49,3.41,17,1
0,1555221257894,1788460734.693,1788460734.699,35.1822596,-97.4355069,317.25,3.1700,151.416,2.44,3.34,17,1
0,1555421899405,1788460734.893,1788460734.899,35.1822541,-97.4355049,317.22,3.2220,157.021,2.39,3.28,17,1
0,1555613372998,1788460735.085,1788460735.099,35.1822481,-97.4355032,317.19,3.3950,163.088,2.34,3.22,17,1
0,1555817584040,1788460735.289,1788460735.299,35.1822415,-97.4355021,317.20,3.5640,168.582,2.30,3.18,17,1
0,1556023051644,1788460735.495,1788460735.499,35.1822344,-97.4355015,317.20,3.7970,173.114,2.26,3.15,17,1
0,1556222607321,1788460735.694,1788460735.699,35.1822272,-97.4355010,317.23,3.9580,176.439,2.22,3.11,17,1
0,1556413722477,1788460735.885,1788460735.899,35.1822197,-97.4355003,317.33,4.0830,178.106,2.18,3.07,17,1
0,1556621719040,1788460736.093,1788460736.099,35.1822120,-97.4355003,317.38,4.3020,179.053,2.14,3.03,17,1
0,1556821155967,1788460736.293,1788460736.299,35.1822037,-97.4355007,317.41,4.6380,181.631,2.10,2.99,17,1
0,1557016655446,1788460736.488,1788460736.499,35.1821951,-97.4355014,317.42,4.7290,181.795,2.07,2.96,17,1
0,1557215179456,1788460736.687,1788460736.699,35.1821862,-97.4355018,317.42,4.9080,181.528,2.03,2.93,16,1
0,1557419780914,1788460736.891,1788460736.899,35.1821768,-97.4355021,317.43,5.2020,181.297,2.01,2.90,17,1
0,1557620916487,1788460737.092,1788460737.099,35.1821671,-97.4355025,317.39,5.3250,180.692,1.98,2.88,17,1
0,1557822454300,1788460737.294,1788460737.299,35.1821571,-97.4355027,317.41,5.5500,179.718,1.95,2.86,17,1
0,1558019538935,1788460737.491,1788460737.499,35.1821465,-97.4355026,317.43,5.8040,179.521,1.93,2.83,17,1
0,1558220203310,1788460737.692,1788460737.699,35.1821357,-97.4355030,317.41,5.9800,180.146,1.91,2.81,17,1
0,1558390594924,1788460737.862,1788460737.899,35.1821244,-97.4355031,317.41,6.2960,178.903,1.88,2.79,17,1
0,1558519124508,1788460737.991,1788460737.999,35.1821187,-97.4355035,317.41,6.3320,179.648,1.86,2.77,16,1
0,1558720329143,1788460738.192,1788460738.199,35.1821071,-97.4355037,317.38,6.4790,179.794,1.85,2.75,17,1
0,1558912999455,1788460738.384,1788460738.399,35.1820950,-97.4355038,317.36,6.7070,179.504,1.83,2.73,17,1
0,1559111295445,1788460738.583,1788460738.599,35.1820824,-97.4355039,317.36,7.0050,179.783,1.82,2.72,16,1
0,1559311423882,1788460738.783,1788460738.799,35.1820697,-97.4355037,317.36,7.0240,178.455,1.81,2.70,17,1
0,1559513117216,1788460738.985,1788460738.999,35.1820568,-97.4355025,317.43,7.1090,177.081,1.80,2.69,16,1
0,1559715378986,1788460739.187,1788460739.199,35.1820439,-97.4355018,317.42,7.1890,176.631,1.79,2.68,17,1
0,1559914980653,1788460739.386,1788460739.399,35.1820307,-97.4355018,317.36,7.2800,177.880,1.78,2.66,17,1
0,1560113283153,1788460739.585,1788460739.599,35.1820174,-97.4355018,317.35,7.4200,178.789,1.77,2.65,17,1
0,1560311370653,1788460739.783,1788460739.799,35.1820040,-97.4355021,317.30,7.4210,179.498,1.75,2.64,17,1
0,1560526447996,1788460739.998,1788460739.999,35.1819906,-97.4355027,317.19,7.4590,180.304,1.74,2.62,17,1
0,1560715384351,1788460740.187,1788460740.199,35.1819775,-97.4355026,317.14,7.2740,179.427,1.73,2.61,17,1
0,1560919928205,1788460740.391,1788460740.399,35.1819644,-97.4355026,317.12,7.2260,179.349,1.72,2.60,17,1
0,1561111616850,1788460740.583,1788460740.599,35.1819518,-97.4355025,317.12,6.9230,179.673,1.71,2.59,17,1
0,1561316702684,1788460740.788,1788460740.799,35.1819393,-97.4355021,317.14,6.9350,178.751,1.69,2.58,17,1
0,1561521282788,1788460740.993,1788460740.999,35.1819270,-97.4355023,317.07,6.7750,179.720,1.68,2.56,17,1
0,1561722911225,1788460741.194,1788460741.199,35.1819148,-97.4355021,317.10,6.7460,179.021,1.67,2.55,17,1
0,1561919666121,1788460741.391,1788460741.399,35.1819028,-97.4355018,317.17,6.5260,179.033,1.66,2.54,17,1
0,1562119737319,1788460741.591,1788460741.599,35.1818912,-97.4355022,317.12,6.4150,180.271,1.64,2.53,17,1
0,1562314099037,1788460741.786,1788460741.799,35.1818801,-97.4355026,317.08,6.1810,180.597,1.64,2.52,17,1
0,1562515632319,1788460741.987,1788460741.999,35.1818693,-97.4355025,317.00,5.9960,179.189,1.63,2.52,17,1
0,1562743643360,1788460742.215,1788460742.199,35.1818586,-97.4355025,316.99,5.8770,179.456,1.62,2.51,17,1
0,1562922785496,1788460742.394,1788460742.399,35.1818480,-97.4355030,316.96,5.8920,180.868,1.62,2.50,17,1
0,1563127128412,1788460742.599,1788460742.599,35.1818380,-97.4355031,316.91,5.5640,179.980,1.61,2.49,16,1
0,1563317353777,1788460742.789,1788460742.799,35.1818286,-97.4355026,316.95,5.2100,179.218,1.60,2.48,17,1
0,1563519672891,1788460742.991,1788460742.999,35.1818197,-97.4355025,316.93,4.9950,179.261,1.59,2.47,17,1
0,1563724685183,1788460743.196,1788460743.199,35.1818114,-97.4355026,316.80,4.6750,179.181,1.58,2.46,17,1
0,1563913295026,1788460743.385,1788460743.399,35.1818034,-97.4355031,316.79,4.4020,182.211,1.57,2.45,17,1
0,1564121967839,1788460743.593,1788460743.599,35.1817958,-97.4355039,316.78,4.1690,184.364,1.57,2.44,17,1
0,1564329504662,1788460743.801,1788460743.799,35.1817888,-97.4355048,316.75,3.9700,186.307,1.56,2.44,17,1
0,1564521989141,1788460743.993,1788460743.999,35.1817820,-97.4355065,316.71,3.8660,189.237,1.55,2.43,17,1
0,1564736359662,1788460744.208,1788460744.199,35.1817759,-97.4355085,316.55,3.5810,191.153,1.55,2.42,17,1
0,1564923197005,1788460744.395,1788460744.399,35.1817702,-97.4355106,316.55,3.2970,194.913,1.54,2.42,17,1
0,1565120712943,1788460744.592,1788460744.599,35.1817649,-97.4355136,316.56,3.1900,200.503,1.53,2.42,17,1
0,1565324565338,1788460744.796,1788460744.799,35.1817598,-97.4355169,316.49,3.2040,205.642,1.53,2.41,17,1
0,1565519032422,1788460744.991,1788460744.999,35.1817550,-97.4355205,316.39,3.1110,208.216,1.52,2.41,17,1
0,1565715746432,1788460745.187,1788460745.199,35.1817505,-97.4355256,316.23,3.3070,215.079,1.51,2.40,17,1
0,1565924294869,1788460745.396,1788460745.399,35.1817459,-97.4355299,316.14,3.1240,216.284,1.51,2.40,17,1
0,1566121884661,1788460745.593,1788460745.599,35.1817417,-97.4355346,316.04,3.1360,219.211,1.50,2.40,17,1
0,1566331718307,1788460745.803,1788460745.799,35.1817386,-97.4355402,315.91,3.0040,225.629,1.50,2.39,17,1
0,1566518036640,1788460745.990,1788460745.999,35.1817360,-97.4355457,315.80,2.8640,231.955,1.50,2.39,17,1
0,1566718041067,1788460746.190,1788460746.199,35.1817338,-97.4355514,315.72,2.8990,237.861,1.49,2.39,17,1
0,1566918775546,1788460746.390,1788460746.399,35.1817320,-97.4355571,315.72,2.8390,244.670,1.48,2.39,17,1
0,1567120985129,1788460746.592,1788460746.599,35.1817307,-97.4355638,315.68,3.0330,251.031,1.47,2.38,17,1
0,1567320097161,1788460746.792,1788460746.799,35.1817291,-97.4355707,315.60,3.1480,252.880,1.46,2.38,17,1
0,1567524792785,1788460746.996,1788460746.999,35.1817278,-97.4355774,315.49,3.1810,254.681,1.45,2.38,17,1
0,1567719747421,1788460747.191,1788460747.199,35.1817276,-97.4355845,315.47,3.3450,261.391,1.45,2.37,17,1
0,1567912258410,1788460747.384,1788460747.399,35.1817275,-97.4355922,315.37,3.4420,264.807,1.44,2.37,17,1
0,1568118921171,1788460747.590,1788460747.599,35.1817271,-97.4356001,315.31,3.5840,265.808,1.43,2.36,17,1
0,1568314969973,1788460747.786,1788460747.799,35.1817268,-97.4356082,315.23,3.7200,266.314,1.43,2.36,17,1
0,1568515823254,1788460747.987,1788460747.999,35.1817266,-97.4356169,315.20,4.0440,267.749,1.43,2.35,17,1
0,1568715469035,1788460748.187,1788460748.199,35.1817273,-97.4356259,315.15,4.0770,271.486,1.43,2.35,17,1
0,1568915419087,1788460748.387,1788460748.399,35.1817273,-97.4356353,315.11,4.2640,270.991,1.42,2.34,16,1
0,1569115089868,1788460748.587,1788460748.599,35.1817274,-97.4356455,315.06,4.6050,269.964,1.42,2.34,16,1
0,1569304359608,1788460748.776,1788460748.799,35.1817274,-97.4356563,314.96,4.8420,269.426,1.42,2.33,16,1
0,1569425676326,1788460748.897,1788460748.899,35.1817277,-97.4356615,314.93,4.7130,270.238,1.41,2.33,16,1
0,1569614617420,1788460749.086,1788460749.099,35.1817278,-97.4356723,314.81,4.8840,269.935,1.41,2.32,16,1
0,1569814307212,1788460749.286,1788460749.299,35.1817283,-97.4356836,314.85,5.1220,270.755,1.40,2.32,16,1
0,1570021778253,1788460749.493,1788460749.499,35.1817292,-97.4356948,314.78,5.0670,272.892,1.40,2.32,16,1
0,1570219217732,1788460749.691,1788460749.699,35.1817299,-97.4357067,314.70,5.3170,272.953,1.40,2.32,16,1
0,1570413852003,1788460749.885,1788460749.899,35.1817309,-97.4357191,314.66,5.6350,273.787,1.40,2.32,16,1
0,1570615633618,1788460750.087,1788460750.099,35.1817313,-97.4357321,314.62,5.8090,272.255,1.40,2.32,16,1
0,1570815068513,1788460750.287,1788460750.299,35.1817313,-97.4357454,314.50,6.0440,271.187,1.40,2.32,16,1
0,1571016377992,1788460750.488,1788460750.499,35.1817316,-97.4357589,314.47,6.1400,271.079,1.39,2.32,16,1
0,1571216735492,1788460750.688,1788460750.699,35.1817319,-97.4357724,314.45,6.1510,271.326,1.39,2.32,16,1
0,1571407867524,1788460750.879,1788460750.899,35.1817320,-97.4357866,314.44,6.3370,270.652,1.39,2.32,16,1
0,1571625366899,1788460751.097,1788460751.099,35.1817319,-97.4358006,314.36,6.3220,269.680,1.38,2.32,16,1
0,1571819825180,1788460751.291,1788460751.299,35.1817318,-97.4358154,314.28,6.7070,269.699,1.38,2.32,16,1
0,1571992434398,1788460751.464,1788460751.499,35.1817317,-97.4358303,314.29,6.7340,268.741,1.38,2.32,16,1
0,1572134381586,1788460751.606,1788460751.599,35.1817319,-97.4358377,314.20,6.6860,269.683,1.37,2.32,16,1
0,1572322283565,1788460751.794,1788460751.799,35.1817318,-97.4358523,314.14,6.6340,269.332,1.37,2.32,16,1
0,1572541694450,1788460752.013,1788460751.999,35.1817320,-97.4358674,314.09,6.8230,270.109,1.37,2.32,16,1
0,1572740845856,1788460752.212,1788460752.199,35.1817322,-97.4358822,314.09,6.6880,270.423,1.37,2.32,16,1
0,1572921275336,1788460752.393,1788460752.399,35.1817324,-97.4358965,314.07,6.5590,270.719,1.36,2.32,16,1
0,1573123751481,1788460752.595,1788460752.599,35.1817323,-97.4359111,314.05,6.6040,269.445,1.36,2.31,16,1
0,1573324101012,1788460752.796,1788460752.799,35.1817325,-97.4359253,314.07,6.4340,269.679,1.35,2.31,16,1
0,1573523932731,1788460752.995,1788460752.999,35.1817325,-97.4359394,314.04,6.3340,269.400,1.35,2.31,16,1
0,1573721057106,1788460753.193,1788460753.199,35.1817323,-97.4359536,313.99,6.4020,268.989,1.35,2.31,16,1
0,1573919449241,1788460753.391,1788460753.399,35.1817323,-97.4359675,313.86,6.3070,270.133,1.34,2.30,16,1
0,1574124137991,1788460753.596,1788460753.599,35.1817324,-97.4359818,313.89,6.4350,269.597,1.34,2.30,16,1
0,1574322188616,1788460753.794,1788460753.799,35.1817325,-97.4359960,313.87,6.3950,269.752,1.34,2.30,16,1
0,1574525604085,1788460753.997,1788460753.999,35.1817323,-97.4360103,313.78,6.5120,269.834,1.33,2.30,16,1
0,1574720687418,1788460754.192,1788460754.199,35.1817322,-97.4360246,313.67,6.4870,270.054,1.33,2.30,16,1
0,1574924125908,1788460754.396,1788460754.399,35.1817319,-97.4360385,313.63,6.3480,268.910,1.33,2.30,16,1
0,1575127702835,1788460754.599,1788460754.599,35.1817314,-97.4360522,313.59,6.2190,267.837,1.33,2.29,16,1
0,1575326950595,1788460754.798,1788460754.799,35.1817314,-97.4360660,313.55,6.2410,269.087,1.32,2.29,16,1
0,1575528464657,1788460755.000,1788460754.999,35.1817313,-97.4360802,313.54,6.4600,269.249,1.32,2.28,16,1
0,1575725241168,1788460755.197,1788460755.199,35.1817315,-97.4360945,313.60,6.4830,270.325,1.32,2.28,16,1
0,1575918485282,1788460755.390,1788460755.399,35.1817316,-97.4361091,313.69,6.6910,269.726,1.31,2.28,16,1
0,1576115720803,1788460755.587,1788460755.599,35.1817319,-97.4361237,313.74,6.6240,270.380,1.31,2.27,16,1
0,1576331491376,1788460755.803,1788460755.799,35.1817319,-97.4361382,313.73,6.6060,270.404,1.31,2.27,16,1
0,1576527675438,1788460755.999,1788460755.999,35.1817321,-97.4361529,313.85,6.6770,269.979,1.31,2.27,16,1
0,1576725313667,1788460756.197,1788460756.199,35.1817321,-97.4361676,313.88,6.7130,269.569,1.30,2.26,16,1
0,1576923858199,1788460756.395,1788460756.399,35.1817324,-97.4361822,313.91,6.6070,270.380,1.30,2.26,15,1
0,1577118526271,1788460756.590,1788460756.599,35.1817325,-97.4361966,313.97,6.5520,269.799,1.30,2.25,15,1
0,1577319073876,1788460756.791,1788460756.799,35.1817326,-97.4362112,314.02,6.5870,269.762,1.29,2.24,15,1
0,1577521257053,1788460756.993,1788460756.999,35.1817328,-97.4362254,314.03,6.4200,270.786,1.29,2.24,15,1
0,1577728767105,1788460757.200,1788460757.199,35.1817330,-97.4362393,314.02,6.3310,270.601,1.29,2.24,15,1
0,1577929645073,1788460757.401,1788460757.399,35.1817334,-97.4362535,314.11,6.4520,269.958,1.28,2.23,15,1
0,1578131466792,1788460757.603,1788460757.599,35.1817333,-97.4362677,314.01,6.3750,269.760,1.28,2.23,15,1
0,1578318311583,1788460757.790,1788460757.799,35.1817334,-97.4362818,314.04,6.4400,270.398,1.28,2.22,15,1
0,1578533941896,1788460758.005,1788460757.999,35.1817336,-97.4362960,313.96,6.4060,271.514,1.28,2.22,15,1
0,1578722018198,1788460758.194,1788460758.199,35.1817338,-97.4363102,313.98,6.5000,270.664,1.27,2.21,15,1
0,1578921927989,1788460758.393,1788460758.399,35.1817343,-97.4363246,314.07,6.5370,271.562,1.27,2.21,15,1
0,1579128182677,1788460758.600,1788460758.599,35.1817347,-97.4363391,314.12,6.5870,271.405,1.27,2.20,15,1
0,1579326228927,1788460758.798,1788460758.799,35.1817350,-97.4363539,314.12,6.6640,270.908,1.26,2.20,15,1
0,1579524444604,1788460758.996,1788460758.999,35.1817350,-97.4363686,314.09,6.6590,270.557,1.26,2.20,15,1
0,1579727063718,1788460759.199,1788460759.199,35.1817350,-97.4363836,314.11,6.8110,270.406,1.26,2.19,15,1
0,1579927343562,1788460759.399,1788460759.399,35.1817349,-97.4363986,314.09,6.7140,269.644,1.26,2.19,15,1
0,1580122110333,1788460759.594,1788460759.599,35.1817347,-97.4364133,314.08,6.6470,268.991,1.25,2.18,15,1
0,1580327874499,1788460759.799,1788460759.799,35.1817346,-97.4364279,314.07,6.5810,269.496,1.25,2.18,15,1
0,1580534180437,1788460760.006,1788460759.999,35.1817342,-97.4364422,314.06,6.4460,268.426,1.25,2.18,16,1
0,1580730185124,1788460760.202,1788460760.199,35.1817338,-97.4364564,314.06,6.4360,268.117,1.24,2.17,16,1
0,1580930893197,1788460760.402,1788460760.399,35.1817333,-97.4364704,314.08,6.3760,267.737,1.24,2.17,16,1
0,1581133201895,1788460760.605,1788460760.599,35.1817327,-97.4364846,314.07,6.4030,267.495,1.24,2.16,16,1
0,1581327930801,1788460760.799,1788460760.799,35.1817318,-97.4364985,314.06,6.3010,266.561,1.24,2.16,16,1
0,1581516838874,1788460760.988,1788460760.999,35.1817307,-97.4365126,314.07,6.3650,265.394,1.23,2.15,16,1
0,1581728162832,1788460761.200,1788460761.199,35.1817296,-97.4365266,314.09,6.3380,265.024,1.23,2.15,16,1
0,1581929007728,1788460761.400,1788460761.399,35.1817285,-97.4365405,314.16,6.3300,264.367,1.23,2.14,15,1
0,1582131907936,1788460761.603,1788460761.599,35.1817273,-97.4365546,314.22,6.3990,264.170,1.23,2.14,16,1
0,1582332080124,1788460761.804,1788460761.799,35.1817257,-97.4365684,314.21,6.2970,262.720,1.22,2.14,16,1
0,1582539944186,1788460762.011,1788460761.999,35.1817238,-97.4365823,314.19,6.3410,261.255,1.22,2.13,16,1
0,1582742120019,1788460762.214,1788460762.199,35.1817216,-97.4365959,314.18,6.3510,259.763,1.22,2.13,16,1
0,1582921540800,1788460762.393,1788460762.399,35.1817192,-97.4366092,314.15,6.1050,258.435,1.22,2.13,16,1
0,1583132627832,1788460762.604,1788460762.599,35.1817166,-97.4366227,314.15,6.3360,257.425,1.22,2.13,16,1
0,1583320919863,1788460762.792,1788460762.799,35.1817137,-97.4366361,314.14,6.2750,255.787,1.22,2.13,16,1
0,1583524294602,1788460762.996,1788460762.999,35.1817109,-97.4366494,314.17,6.2630,255.458,1.22,2.12,16,1
0,1583725418352,1788460763.197,1788460763.199,35.1817074,-97.4366628,314.13,6.3310,253.439,1.22,2.12,16,1
0,1583927732415,1788460763.399,1788460763.399,35.1817039,-97.4366760,314.11,6.3170,252.914,1.22,2.12,16,1
0,1584126869602,1788460763.598,1788460763.599,35.1817002,-97.4366894,314.08,6.4380,252.048,1.22,2.13,16,1
0,1584313646008,1788460763.785,1788460763.799,35.1816961,-97.4367029,314.04,6.4980,250.901,1.22,2.13,16,1
0,1584539299550,1788460764.011,1788460763.999,35.1816921,-97.4367164,313.97,6.5070,251.007,1.22,2.13,16,1
0,1584725030227,1788460764.197,1788460764.199,35.1816880,-97.4367303,313.89,6.6900,251.464,1.22,2.13,16,1
0,1584930803300,1788460764.402,1788460764.399,35.1816841,-97.4367443,313.82,6.7210,251.729,1.22,2.13,16,1
0,1585129636685,1788460764.601,1788460764.599,35.1816798,-97.4367587,313.73,6.9190,250.661,1.22,2.14,16,1
0,1585328605643,1788460764.800,1788460764.799,35.1816752,-97.4367733,313.72,7.1050,249.834,1.22,2.14,16,1
0,1585522912727,1788460764.994,1788460764.999,35.1816706,-97.4367878,313.68,7.0610,249.156,1.22,2.14,16,1
0,1585719459341,1788460765.191,1788460765.199,35.1816659,-97.4368024,313.64,7.1220,248.480,1.22,2.14,16,1
0,1585917997518,1788460765.389,1788460765.399,35.1816612,-97.4368172,313.61,7.2160,248.998,1.22,2.15,16,1
0,1586115957414,1788460765.587,1788460765.599,35.1816568,-97.4368320,313.56,7.1800,249.778,1.23,2.15,16,1
0,1586316285539,1788460765.788,1788460765.799,35.1816521,-97.4368467,313.50,7.1860,249.378,1.23,2.15,16,1
0,1586524702882,1788460765.996,1788460765.999,35.1816470,-97.4368613,313.40,7.1790,248.467,1.23,2.16,16,1
0,1586725426216,1788460766.197,1788460766.199,35.1816419,-97.4368762,313.19,7.2910,248.480,1.23,2.16,16,1
0,1586924538507,1788460766.396,1788460766.399,35.1816372,-97.4368911,313.07,7.2280,248.754,1.23,2.16,16,1
0,1587129549966,1788460766.601,1788460766.599,35.1816327,-97.4369059,312.92,7.1670,250.146,1.23,2.17,16,1
0,1587326508715,1788460766.798,1788460766.799,35.1816282,-97.4369204,312.79,7.0500,249.953,1.23,2.17,16,1
0,1587526516059,1788460766.998,1788460766.999,35.1816235,-97.4369355,312.68,7.3100,249.814,1.24,2.17,15,1
0,1587721819549,1788460767.193,1788460767.199,35.1816190,-97.4369506,312.53,7.2920,250.262,1.24,2.18,15,1
0,1587917700486,1788460767.389,1788460767.399,35.1816149,-97.4369654,312.37,7.1340,251.436,1.24,2.18,15,1
0,1588119671423,1788460767.591,1788460767.599,35.1816108,-97.4369802,312.21,7.0900,251.722,1.24,2.19,15,1
0,1588323557830,1788460767.795,1788460767.799,35.1816070,-97.4369945,312.10,6.8370,252.106,1.25,2.20,15,1
0,1588524152830,1788460767.996,1788460767.999,35.1816035,-97.4370088,312.00,6.8040,252.907,1.25,2.20,16,1
0,1588722873038,1788460768.194,1788460768.199,35.1815993,-97.4370229,311.78,6.7690,251.311,1.25,2.21,15,1
0,1588918085434,1788460768.390,1788460768.399,35.1815955,-97.4370372,311.59,6.8110,252.451,1.25,2.21,15,1
0,1589121947673,1788460768.593,1788460768.599,35.1815919,-97.4370511,311.46,6.5800,252.660,1.26,2.22,16,1
0,1589320598819,1788460768.792,1788460768.799,35.1815885,-97.4370656,311.36,6.8700,253.740,1.26,2.22,15,1
0,1589519232881,1788460768.991,1788460768.999,35.1815849,-97.4370803,311.39,6.9760,253.330,1.26,2.22,15,1
0,1589727996735,1788460769.199,1788460769.199,35.1815816,-97.4370948,311.29,6.8610,254.133,1.26,2.23,15,1
0,1589924333819,1788460769.396,1788460769.399,35.1815782,-97.4371097,311.22,7.0390,254.453,1.26,2.23,15,1
0,1590127168454,1788460769.599,1788460769.599,35.1815749,-97.4371245,311.10,6.9500,255.122,1.27,2.23,15,1
0,1590322563871,1788460769.794,1788460769.799,35.1815720,-97.4371394,311.07,6.9670,255.949,1.27,2.23,15,1
0,1590530628506,1788460770.002,1788460769.999,35.1815691,-97.4371543,310.97,6.9470,257.084,1.27,2.23,16,1
0,1590718222360,1788460770.190,1788460770.199,35.1815657,-97.4371698,310.86,7.2150,256.232,1.27,2.24,16,1
0,1590924180224,1788460770.396,1788460770.399,35.1815631,-97.4371850,310.79,7.0180,257.309,1.27,2.24,16,1
0,1591119473610,1788460770.591,1788460770.599,35.1815605,-97.4372002,310.82,7.0330,257.792,1.27,2.24,16,1
0,1591323322256,1788460770.795,1788460770.799,35.1815584,-97.4372151,310.80,6.7970,259.397,1.28,2.24,16,1
