log_mono_ns,lat,lon,speed_mps,actual_steer_angle_deg
1250000000.0,35.18234558692304,-97.43557875451677,0.07409349097293459,1.7
1260000000.0,35.182345445941486,-97.4355787617466,0.07344280686010621,1.7
1270000000.0,35.18234530495993,-97.43557876897641,0.07279212274727784,1.7
1280000000.0,35.18234516397837,-97.43557877620624,0.07214143863444945,1.7
1290000000.0,35.18234502299681,-97.43557878343606,0.07149075452162107,1.7
1300000000.0,35.18234488201526,-97.43557879066589,0.0708400704087927,1.7
1310000000.0,35.1823447410337,-97.43557879789572,0.07018938629596431,1.7
1320000000.0,35.182344777384415,-97.4355789334214,0.06970647292371773,1.7
1330000000.0,35.18234488653907,-97.43557912161909,0.0692924380025897,1.7
1340000000.0,35.18234499569373,-97.43557930981679,0.06887840308146168,1.7
1350000000.0,35.182345104848395,-97.43557949801448,0.06846436816033366,1.7
1360000000.0,35.18234521400306,-97.43557968621217,0.06805033323920563,1.7
1370000000.0,35.18234532315772,-97.43557987440985,0.06763629831807762,1.7
1380000000.0,35.18234543231238,-97.43558006260754,0.06722226339694959,1.7
1390000000.0,35.182345541467036,-97.43558025080524,0.06680822847582157,1.7
1400000000.0,35.1823456506217,-97.43558043900293,0.06639419355469355,1.7
1410000000.0,35.18234575977636,-97.43558062720062,0.06598015863356552,1.7
1420000000.0,35.18234586893102,-97.43558081539831,0.0655661237124375,1.7
1430000000.0,35.182345978085685,-97.43558100359601,0.06515208879130947,1.7
1440000000.0,35.18234608724035,-97.4355811917937,0.06473805387018146,1.7
1450000000.0,35.182346196395,-97.43558137999139,0.06432401894905343,1.7
1460000000.0,35.182346305549665,-97.43558156818908,0.0639099840279254,1.7
1470000000.0,35.18234641470433,-97.43558175638677,0.06349594910679739,1.7
1480000000.0,35.18234652385899,-97.43558194458447,0.06308191418566936,1.7
1490000000.0,35.18234663301365,-97.43558213278216,0.06266787926454134,1.7
1500000000.0,35.18234674216831,-97.43558232097985,0.062253844343413314,1.7
1510000000.0,35.18234685132297,-97.43558250917754,0.06183980942228529,1.7
1520000000.0,35.18234696047763,-97.43558269737522,0.06142577450115727,1.7
1530000000.0,35.18234706963229,-97.43558288557293,0.06101173958002925,1.7
1540000000.0,35.182347178786955,-97.43558307377062,0.06059770465890123,1.7
1550000000.0,35.18234728794162,-97.4355832619683,0.0601836697377732,1.7
1560000000.0,35.18234739709627,-97.43558345016599,0.05976963481664518,1.6198230168919707
1570000000.0,35.182347506250935,-97.43558363836368,0.059355599895517155,1.6
1580000000.0,35.18234760064848,-97.43558378313963,0.058863820038853466,1.6
1590000000.0,35.18234760524318,-97.43558366367729,0.05789893196217162,1.6
1600000000.0,35.18234760983788,-97.43558354421496,0.05693404388548978,1.6
1610000000.0,35.182347614432594,-97.43558342475262,0.05596915580880794,1.6
1620000000.0,35.1823476190273,-97.4355833052903,0.0550042677321261,1.6
1630000000.0,35.182347623622,-97.43558318582797,0.05403937965544425,1.6
1640000000.0,35.182347628216704,-97.43558306636562,0.053074491578762414,1.6
1650000000.0,35.182347632811414,-97.4355829469033,0.05210960350208057,1.6
1660000000.0,35.18234763740612,-97.43558282744095,0.051144715425398724,1.6
1670000000.0,35.18234764200082,-97.43558270797863,0.050179827348716885,1.6
1680000000.0,35.18234764659553,-97.4355825885163,0.049214939272035046,1.6
1690000000.0,35.182347651190234,-97.43558246905395,0.0482500511953532,1.6
1700000000.0,35.18234765578494,-97.43558234959163,0.047285163118671356,1.6
1710000000.0,35.18234766037964,-97.4355822301293,0.04632027504198952,1.6
1720000000.0,35.18234766497435,-97.43558211066696,0.04535538696530767,1.6
1730000000.0,35.182347669569054,-97.43558199120463,0.044390498888625826,1.6
1740000000.0,35.18234767416376,-97.43558187174229,0.04342561081194399,1.6
1750000000.0,35.18234767875846,-97.43558175227996,0.04246072273526215,1.6
1760000000.0,35.18234768335317,-97.43558163281763,0.041495834658580304,1.6
1770000000.0,35.182347687947875,-97.43558151335529,0.04053094658189846,1.6
1780000000.0,35.18234769254258,-97.43558139389296,0.03956605850521662,1.6
1790000000.0,35.18234769713728,-97.43558127443063,0.038601170428534774,1.6
1800000000.0,35.18234766648052,-97.43558120462338,0.03772259737840803,1.6
1810000000.0,35.18234757755838,-97.4355812168885,0.03698669005200261,1.6
1820000000.0,35.182347488636246,-97.43558122915363,0.036250782725597196,1.6
1830000000.0,35.18234739971411,-97.43558124141875,0.03551487539919178,1.6
1840000000.0,35.182347310791975,-97.43558125368386,0.03477896807278636,1.6
1850000000.0,35.18234722186984,-97.43558126594898,0.03404306074638094,1.6
1860000000.0,35.182347132947704,-97.43558127821412,0.033307153419975526,1.6
1870000000.0,35.18234704402557,-97.43558129047923,0.03257124609357011,1.6
1880000000.0,35.182346955103434,-97.43558130274435,0.03183533876716469,1.6
1890000000.0,35.1823468661813,-97.43558131500947,0.03109943144075927,1.6
1900000000.0,35.18234677725916,-97.4355813272746,0.030363524114353852,1.6
1910000000.0,35.18234668833703,-97.43558133953972,0.029627616787948435,1.6
1920000000.0,35.18234659941489,-97.43558135180484,0.028891709461543017,1.6
